Date,Rolling Z-Score
2012-10-30,1.4169330173064
2012-11-06,1.24622069326379
2012-11-13,0.886691764621497
2012-11-20,0.67019160758771
2012-11-27,1.20522995411536
2012-12-04,1.91925156738145
2012-12-11,2.00550980114717
2012-12-18,2.33786263167466
2012-12-24,2.30555031941759
2012-12-31,2.27923564992941
2013-01-08,1.88598254142602
2013-01-15,2.03493244966732
2013-01-22,2.14440680840528
2013-01-29,2.07076570017437
2013-02-05,2.04860544338042
2013-02-12,1.83692450491272
2013-02-19,1.68809973120265
2013-02-26,1.24947609212481
2013-03-05,1.00414577861727
2013-03-12,0.906077620606474
2013-03-19,0.60746566955053
2013-03-26,0.516914498467104
2013-04-02,0.274582485853844
2013-04-09,0.424700372261557
2013-04-16,0.725026998799098
2013-04-23,0.641344484143734
2013-04-30,0.676493200550683
2013-05-07,0.607757063855661
2013-05-14,0.386505848495079
2013-05-21,-0.159575973358685
2013-05-28,-0.251102564513259
2013-06-04,0.197783960425934
2013-06-11,0.960583584877355
2013-06-18,1.38584220226112
2013-06-25,1.35336230750304
2013-07-02,0.745524487997228
2013-07-09,0.181574020229371
2013-07-16,0.175751729126354
2013-07-23,0.286647400947696
2013-07-30,0.704540640428187
2013-08-06,0.99845378668854
2013-08-13,1.30842581719349
2013-08-20,1.82036248585166
2013-08-27,1.86068358201152
2013-09-03,1.4086219742348
2013-09-10,1.07153740769145
2013-09-17,1.52721372538972
2013-09-24,2.24860068695194
2013-10-01,2.13638569255532
2013-10-08,2.05644271276578
2013-10-15,1.75203532448384
2013-10-22,1.73289930919636
2013-10-29,1.75055666346832
2013-11-05,1.07084303029293
2013-11-12,0.615810338023977
2013-11-19,0.289997198767143
2013-11-26,-0.058605299031655
2013-12-03,0.179986606168407
2013-12-10,0.380103641496168
2013-12-17,0.680375447956851
2013-12-24,0.753493579795906
2013-12-31,0.639392577474517
2014-01-07,0.300844820683192
2014-01-14,0.118815368679354
2014-01-21,-0.167612632724417
2014-01-28,0.252891523643204
2014-02-04,-0.3204643048531
2014-02-11,-0.244697074618505
2014-02-18,0.130839286178559
2014-02-25,0.245546973317825
2014-03-04,0.509545024114086
2014-03-11,0.837198437776456
2014-03-18,1.22912812330223
2014-03-25,0.898160152716743
2014-04-01,0.720276881501235
2014-04-08,0.368360867654284
2014-04-15,0.485705036041596
2014-04-22,0.404046322805761
2014-04-29,0.364000852445698
2014-05-06,0.509099914600933
2014-05-13,-0.498019087720301
2014-05-20,-0.849216878540983
2014-05-27,-1.22126897304274
2014-06-03,-1.819202389205
2014-06-10,-2.50724252792601
2014-06-17,-2.4581199689429
2014-06-24,-2.20895999615286
2014-07-01,-2.18144016197248
2014-07-08,-2.11483685699738
2014-07-15,-2.12240512348067
2014-07-22,-2.6492332080035
2014-07-29,-2.86693085224655
2014-08-05,-3.02900206207782
2014-08-12,-2.70505015091431
2014-08-19,-2.66956269470016
2014-08-26,-2.61987713490006
2014-09-02,-2.57513551213093
2014-09-09,-2.29814037902006
2014-09-16,-1.90118025325034
2014-09-23,-1.83382243306797
2014-09-30,-1.60316922491614
2014-10-07,-1.69102029843505
2014-10-14,-1.76890036797479
2014-10-21,-1.73788577482298
2014-10-28,-1.71653822805048
2014-11-04,-1.71628946700624
2014-11-11,-1.54083477695306
2014-11-18,-1.53260937594363
2014-11-25,-1.38192670943381
2014-12-02,-1.2179187957595
2014-12-09,-0.948112662281029
2014-12-16,-0.773756213537477
2014-12-23,-0.954835527796753
2014-12-30,-0.971453187343576
2015-01-06,-1.05778860012604
2015-01-13,-1.19280587323557
2015-01-20,-1.26005691315252
2015-01-27,-1.22179686997964
2015-02-03,-1.31246847855466
2015-02-10,-1.23817318040399
2015-02-17,-1.09821442424537
2015-02-24,-0.988847941210692
2015-03-03,-0.947418305800243
2015-03-10,-1.07724048077852
2015-03-17,-1.25162105109169
2015-03-24,-1.4800257137389
2015-03-31,-1.50992060169014
2015-04-07,-1.2890694242429
2015-04-14,-1.23593175120934
2015-04-21,-1.27710002733434
2015-04-28,-0.977309831575341
2015-05-05,-0.809332657478465
2015-05-12,-0.579553479630918
2015-05-19,-0.301275279971889
2015-05-26,-0.404505042129191
2015-06-02,-0.226446209823611
2015-06-09,0.410761491901626
2015-06-16,1.67470699775979
2015-06-23,1.49070143139122
2015-06-30,1.54687202307895
2015-07-07,1.61376622812987
2015-07-14,1.49873526773819
2015-07-21,1.35706228547983
2015-07-28,1.64630733635089
2015-08-04,1.36863580343037
2015-08-11,1.39223359711932
2015-08-18,1.91296985195688
2015-08-25,2.53515723117828
2015-09-01,2.33305265776231
2015-09-08,1.86052557077271
2015-09-15,1.69943178312859
2015-09-22,1.6811849505427
2015-09-29,1.50421766262873
2015-10-06,1.41808206045388
2015-10-13,1.53865130294964
2015-10-20,1.7922592060605
2015-10-27,0.918984637373823
2015-11-03,0.363744870943092
2015-11-10,0.027683909694358
2015-11-17,-0.353901891215219
2015-11-24,-0.5531041601716
2015-12-01,-0.660889445195889
2015-12-08,-0.530686792958088
2015-12-15,-0.240513311620587
2015-12-22,-0.211138836786125
2015-12-29,-0.21286675696463
2016-01-05,-0.290597511156444
2016-01-12,-0.034354559155694
2016-01-19,0.145308769818187
2016-01-26,0.300367409278662
2016-02-02,1.09367517526966
2016-02-09,1.65175382229865
2016-02-16,1.86774374225721
2016-02-23,1.81358916029854
2016-03-01,1.29057529984682
2016-03-08,1.0328886337287
2016-03-15,0.922467540559919
2016-03-22,1.15350948516652
2016-03-29,1.14202141308012
2016-04-05,1.35001515919041
2016-04-12,1.38565642524803
2016-04-19,1.46168845419244
2016-04-26,1.60009594991011
2016-05-03,1.87405206690396
2016-05-10,1.80584616384705
2016-05-17,1.68997526522805
2016-05-24,1.35598250129056
2016-05-31,1.30452429899886
2016-06-07,0.416247428454153
2016-06-14,0.700866127168774
2016-06-21,0.567015112440618
2016-06-28,0.46623813399252
2016-07-05,0.101445131295606
2016-07-12,-0.186807024756891
2016-07-19,-0.52016735645968
2016-07-26,-0.810531104562297
2016-08-02,-0.686968459438164
2016-08-09,-0.562160358167988
2016-08-16,-0.438268550512035
2016-08-23,-0.05373734530383
2016-08-30,-0.123604783217888
2016-09-06,-0.321891822251951
2016-09-13,0.001839211122173
2016-09-20,-0.084098899067714
2016-09-27,0.14556347441169
2016-10-04,0.002696533376949
2016-10-11,-0.174446015998647
2016-10-18,-0.497402937034452
2016-10-25,-0.785245651637547
2016-11-01,-1.18722702272368
2016-11-08,-0.985189577997518
2016-11-15,-0.700614133812243
2016-11-22,-0.703057852965287
2016-11-29,-0.817314923807383
2016-12-06,-0.730039385047084
2016-12-13,0.006572203855311
2016-12-20,0.359710534310313
2016-12-27,0.535302566784041
2017-01-03,0.533762763652993
2017-01-10,0.583033249574681
2017-01-17,0.496536618757676
2017-01-24,0.952299366781665
2017-01-31,1.12496176851828
2017-02-07,1.14897731318579
2017-02-14,1.10905262839914
2017-02-21,0.774516207046825
2017-02-28,0.949201692586533
2017-03-07,0.510800971784276
2017-03-14,1.0812307046348
2017-03-21,1.62363038680228
